STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
32,003,001901,1,320030019011,Block Group 1,G5030,S,209570,0,+36.1418647,-115.1280795
32,003,004709,5,320030047095,Block Group 5,G5030,S,162737,0,+36.1902857,-115.0776603
32,003,004200,5,320030042005,Block Group 5,G5030,S,176181,0,+36.1969755,-115.1030054
32,003,004302,3,320030043023,Block Group 3,G5030,S,117373,0,+36.2014387,-115.1085682
32,003,005012,1,320030050121,Block Group 1,G5030,S,319765,0,+36.1028589,-115.0431862
32,003,002707,1,320030027071,Block Group 1,G5030,S,452559,0,+36.0917192,-115.1258273
32,003,002707,3,320030027073,Block Group 3,G5030,S,482176,0,+36.0951971,-115.1257054
32,003,002823,3,320030028233,Block Group 3,G5030,S,380039,0,+36.0978514,-115.1053728
32,003,002823,2,320030028232,Block Group 2,G5030,S,303505,0,+36.0982637,-115.1144459
32,003,005837,2,320030058372,Block Group 2,G5030,S,1113377,0,+35.9953937,-115.1992904
32,003,005855,1,320030058551,Block Group 1,G5030,S,1141876,0,+36.0483609,-115.2855105
32,003,005855,2,320030058552,Block Group 2,G5030,S,1375392,0,+36.0473493,-115.2932831
32,003,002964,2,320030029642,Block Group 2,G5030,S,304581,0,+36.1128535,-115.2206784
32,003,002964,1,320030029641,Block Group 1,G5030,S,306993,0,+36.1092264,-115.2207064
32,003,002966,2,320030029662,Block Group 2,G5030,S,153186,0,+36.1095689,-115.2143623
32,003,002965,1,320030029651,Block Group 1,G5030,S,823508,0,+36.1033002,-115.2187844
32,003,002969,2,320030029692,Block Group 2,G5030,S,313658,0,+36.0898400,-115.2100836
32,003,002969,1,320030029691,Block Group 1,G5030,S,310233,0,+36.0896090,-115.2144041
32,003,002970,3,320030029703,Block Group 3,G5030,S,311523,0,+36.0971087,-115.2100982
32,003,003429,2,320030034292,Block Group 2,G5030,S,270456,0,+36.1915754,-115.2038920
32,003,003431,2,320030034312,Block Group 2,G5030,S,212451,0,+36.1937314,-115.1819166
32,003,003616,4,320030036164,Block Group 4,G5030,S,551144,0,+36.1983395,-115.1741566
32,003,003621,1,320030036211,Block Group 1,G5030,S,2046821,0,+36.3000836,-115.1799230
32,003,003641,1,320030036411,Block Group 1,G5030,S,1346708,0,+36.2469400,-115.1392540
32,003,003627,1,320030036271,Block Group 1,G5030,S,669859,0,+36.2727497,-115.1032655
32,003,003636,2,320030036362,Block Group 2,G5030,S,567121,0,+36.2671343,-115.1563853
32,003,005614,2,320030056142,Block Group 2,G5030,S,1961895,0,+36.8017478,-114.0998020
32,003,003321,1,320030033211,Block Group 1,G5030,S,1268509,0,+36.2979109,-115.2556018
32,003,005612,1,320030056121,Block Group 1,G5030,S,1611119,0,+36.5387164,-114.4387567
32,003,005702,2,320030057022,Block Group 2,G5030,S,13429709,1522117,+35.1433175,-114.5984925
32,003,005806,4,320030058064,Block Group 4,G5030,S,251636,0,+36.1429477,-115.3106995
32,003,006001,3,320030060013,Block Group 3,G5030,S,386809,0,+36.2412078,-115.0597622
32,003,006001,5,320030060015,Block Group 5,G5030,S,314292,0,+36.2462439,-115.0492417
32,003,001501,3,320030015013,Block Group 3,G5030,S,205547,0,+36.1572068,-115.1041903
32,003,001801,5,320030018015,Block Group 5,G5030,S,304143,0,+36.1324222,-115.1012254
32,003,001801,2,320030018012,Block Group 2,G5030,S,311257,0,+36.1380835,-115.0971793
32,003,004924,1,320030049241,Block Group 1,G5030,S,497792,0,+36.1504553,-115.0577824
32,003,005006,2,320030050062,Block Group 2,G5030,S,177507,0,+36.1351684,-115.0631299
32,003,001607,3,320030016073,Block Group 3,G5030,S,276499,0,+36.1246680,-115.0686297
32,003,005834,1,320030058341,Block Group 1,G5030,S,10844168,0,+36.0189057,-115.1936024
32,003,002848,3,320030028483,Block Group 3,G5030,S,501646,0,+36.0608581,-115.1283499
32,003,002848,1,320030028481,Block Group 1,G5030,S,136017,0,+36.0598335,-115.1340411
32,003,002838,3,320030028383,Block Group 3,G5030,S,1006132,0,+36.0536704,-115.1340857
32,003,002837,2,320030028372,Block Group 2,G5030,S,1323083,0,+36.0496501,-115.1543702
32,003,005102,1,320030051021,Block Group 1,G5030,S,343676,0,+36.0681595,-115.0868920
32,003,002837,5,320030028375,Block Group 5,G5030,S,669600,0,+36.0534859,-115.1453281
32,003,002974,2,320030029742,Block Group 2,G5030,S,3398823,0,+36.0758691,-115.2700510
32,003,002915,1,320030029151,Block Group 1,G5030,S,426320,0,+36.1567411,-115.2758784
32,003,002919,2,320030029192,Block Group 2,G5030,S,343179,0,+36.1200261,-115.2474998
32,003,002953,4,320030029534,Block Group 4,G5030,S,384995,0,+36.1102056,-115.2583923
32,003,003637,1,320030036371,Block Group 1,G5030,S,1018173,0,+36.2733237,-115.1424651
32,003,003639,2,320030036392,Block Group 2,G5030,S,665998,0,+36.2578043,-115.1393697
32,003,007200,1,320030072001,Block Group 1,G5030,S,7232359,0,+36.1862875,-115.0056787
32,003,003640,1,320030036401,Block Group 1,G5030,S,2686378,0,+36.2450325,-115.1551160
32,003,003641,2,320030036412,Block Group 2,G5030,S,1406016,0,+36.2358184,-115.1435960
32,003,003640,2,320030036402,Block Group 2,G5030,S,1361603,0,+36.2357155,-115.1620161
32,003,003630,1,320030036301,Block Group 1,G5030,S,1345112,0,+36.2578436,-115.1982496
32,003,005803,2,320030058032,Block Group 2,G5030,S,410702,0,+36.1484507,-115.3131142
32,003,005848,1,320030058481,Block Group 1,G5030,S,750459,0,+36.1098022,-115.3020327
32,003,005846,2,320030058462,Block Group 2,G5030,S,1245538,0,+36.1135908,-115.3199683
32,003,005845,2,320030058452,Block Group 2,G5030,S,1015774,0,+36.1245270,-115.3198807
32,003,005825,1,320030058251,Block Group 1,G5030,S,335694,0,+36.1260953,-115.2947758
32,003,005011,2,320030050112,Block Group 2,G5030,S,436482,0,+36.0926834,-115.0604109
32,003,005010,1,320030050101,Block Group 1,G5030,S,340796,0,+36.0950536,-115.0505361
32,003,002821,3,320030028213,Block Group 3,G5030,S,458556,0,+36.0732000,-115.0770423
32,003,002838,4,320030028384,Block Group 4,G5030,S,707080,0,+36.0534614,-115.1229428
32,003,002848,2,320030028482,Block Group 2,G5030,S,226135,0,+36.0589114,-115.1215507
32,003,002810,2,320030028102,Block Group 2,G5030,S,630751,0,+36.0392610,-115.1765879
32,003,005702,1,320030057021,Block Group 1,G5030,S,994300,0,+35.1426113,-114.6205005
32,003,003632,2,320030036322,Block Group 2,G5030,S,656843,0,+36.2729349,-115.1753975
32,003,004921,1,320030049211,Block Group 1,G5030,S,167009,0,+36.1611679,-115.0555455
32,003,000403,1,320030004031,Block Group 1,G5030,S,318346,0,+36.1715556,-115.1325498
32,003,007500,1,320030075001,Block Group 1,G5030,S,1768685551,15624,+36.2560768,-115.6098388
32,003,002810,1,320030028101,Block Group 1,G5030,S,580502,0,+36.0319082,-115.1764954
32,003,002838,1,320030028381,Block Group 1,G5030,S,798076,0,+36.0457109,-115.1238549
32,003,002838,2,320030028382,Block Group 2,G5030,S,730498,0,+36.0469587,-115.1341549
32,003,006001,2,320030060012,Block Group 2,G5030,S,966782,0,+36.2454428,-115.0662136
32,003,002834,3,320030028343,Block Group 3,G5030,S,663783,0,+36.0169044,-115.1500492
32,003,002833,1,320030028331,Block Group 1,G5030,S,715731,0,+36.0243509,-115.1498059
32,003,004907,1,320030049071,Block Group 1,G5030,S,1382578,0,+36.1668380,-115.0398292
32,003,004920,1,320030049201,Block Group 1,G5030,S,282540,0,+36.1710973,-115.0462627
32,003,004919,1,320030049191,Block Group 1,G5030,S,647037,0,+36.1778749,-115.0393316
32,003,002829,3,320030028293,Block Group 3,G5030,S,194792,0,+36.0323841,-115.1491155
32,003,002833,2,320030028332,Block Group 2,G5030,S,658690,0,+36.0243066,-115.1407326
32,003,002830,1,320030028301,Block Group 1,G5030,S,331649,0,+36.0389027,-115.1429704
32,003,004925,2,320030049252,Block Group 2,G5030,S,358709,0,+36.1553724,-115.0410028
32,003,002403,4,320030024034,Block Group 4,G5030,S,129495,0,+36.1256228,-115.1517553
32,003,002403,2,320030024032,Block Group 2,G5030,S,150742,0,+36.1230288,-115.1528506
32,003,002941,1,320030029411,Block Group 1,G5030,S,446875,0,+36.1054312,-115.2491425
32,003,002941,4,320030029414,Block Group 4,G5030,S,301339,0,+36.1101797,-115.2505563
32,003,002961,1,320030029611,Block Group 1,G5030,S,3851167,0,+36.0783217,-115.2344702
32,003,005837,1,320030058371,Block Group 1,G5030,S,750838,0,+35.9896217,-115.1941306
32,003,003634,1,320030036341,Block Group 1,G5030,S,462266,0,+36.2493751,-115.1749776
32,003,003633,1,320030036331,Block Group 1,G5030,S,1338831,0,+36.2541318,-115.1845804
32,003,003632,1,320030036321,Block Group 1,G5030,S,669775,0,+36.2654175,-115.1754676
32,003,003636,1,320030036361,Block Group 1,G5030,S,543967,0,+36.2739069,-115.1581754
32,003,003635,1,320030036351,Block Group 1,G5030,S,470062,0,+36.2732224,-115.1676442
32,003,003635,2,320030036352,Block Group 2,G5030,S,562321,0,+36.2636752,-115.1643586
32,003,003635,3,320030036353,Block Group 3,G5030,S,173125,0,+36.2698023,-115.1639340
32,003,005825,2,320030058252,Block Group 2,G5030,S,496909,0,+36.1277989,-115.2857311
32,003,005825,3,320030058253,Block Group 3,G5030,S,496729,0,+36.1241203,-115.2857783
32,003,005826,1,320030058261,Block Group 1,G5030,S,334345,0,+36.1204880,-115.2925146
32,003,005826,3,320030058263,Block Group 3,G5030,S,662450,0,+36.1185908,-115.2835121
32,003,005848,2,320030058482,Block Group 2,G5030,S,628850,0,+36.1028242,-115.3006486
32,003,004919,2,320030049192,Block Group 2,G5030,S,664927,0,+36.1776976,-115.0302772
32,003,005349,1,320030053491,Block Group 1,G5030,S,910927,0,+36.0090867,-115.1064344
32,003,006203,1,320030062031,Block Group 1,G5030,S,440950,0,+36.2069870,-115.0339964
32,003,006203,2,320030062032,Block Group 2,G5030,S,298719,0,+36.2049145,-115.0396007
32,003,002980,2,320030029802,Block Group 2,G5030,S,647094,0,+36.0506996,-115.2342278
32,003,002996,3,320030029963,Block Group 3,G5030,S,165861,0,+36.1245267,-115.1969473
32,003,004401,2,320030044012,Block Group 2,G5030,S,185983,0,+36.2085953,-115.1185101
32,003,003316,3,320030033163,Block Group 3,G5030,S,1177894,0,+36.3177854,-115.2956202
32,003,003228,1,320030032281,Block Group 1,G5030,S,492390,0,+36.3010972,-115.2991174
32,003,003228,2,320030032282,Block Group 2,G5030,S,270099,0,+36.2973622,-115.2932252
32,003,003234,2,320030032342,Block Group 2,G5030,S,324517,0,+36.2936264,-115.2924731
32,003,003233,3,320030032333,Block Group 3,G5030,S,493191,0,+36.2900478,-115.2991417
32,003,003235,2,320030032352,Block Group 2,G5030,S,549724,0,+36.2809379,-115.2741739
32,003,006700,4,320030067004,Block Group 4,G5030,S,340549,0,+36.1179977,-115.1571034
32,003,006700,2,320030067002,Block Group 2,G5030,S,141076,0,+36.1207699,-115.1618181
32,003,002830,3,320030028303,Block Group 3,G5030,S,930976,0,+36.0314619,-115.1380161
32,003,002830,2,320030028302,Block Group 2,G5030,S,523071,0,+36.0388962,-115.1371509
32,003,002837,4,320030028374,Block Group 4,G5030,S,448518,0,+36.0456517,-115.1419926
32,003,002829,4,320030028294,Block Group 4,G5030,S,375746,0,+36.0400598,-115.1506920
32,003,005319,2,320030053192,Block Group 2,G5030,S,362060,0,+36.0312235,-115.1159251
32,003,002834,2,320030028342,Block Group 2,G5030,S,367427,0,+36.0166004,-115.1429076
32,003,002983,1,320030029831,Block Group 1,G5030,S,2639297,0,+36.0387919,-115.2143187
32,003,002952,2,320030029522,Block Group 2,G5030,S,1321235,0,+36.1193547,-115.2722521
32,003,002952,1,320030029521,Block Group 1,G5030,S,328479,0,+36.1201671,-115.2655043
32,003,002940,1,320030029401,Block Group 1,G5030,S,325893,0,+36.1238175,-115.2654906
32,003,002940,2,320030029402,Block Group 2,G5030,S,655101,0,+36.1275467,-115.2699881
32,003,002953,1,320030029531,Block Group 1,G5030,S,246307,0,+36.1018353,-115.2549672
32,003,002942,1,320030029421,Block Group 1,G5030,S,419417,0,+36.1121021,-115.2381118
32,003,003634,3,320030036343,Block Group 3,G5030,S,514869,0,+36.2544934,-115.1760430
32,003,004402,1,320030044021,Block Group 1,G5030,S,304328,0,+36.2050595,-115.1292321
32,003,004402,2,320030044022,Block Group 2,G5030,S,324791,0,+36.2084519,-115.1255849
32,003,004200,1,320030042001,Block Group 1,G5030,S,248231,0,+36.2003914,-115.1043391
32,003,004200,4,320030042004,Block Group 4,G5030,S,356523,0,+36.2047690,-115.1024091
32,003,004500,3,320030045003,Block Group 3,G5030,S,360633,0,+36.2129606,-115.1104035
32,003,004402,3,320030044023,Block Group 3,G5030,S,151991,0,+36.2049121,-115.1230824
32,003,004601,2,320030046012,Block Group 2,G5030,S,605198,0,+36.2280634,-115.1120387
32,003,000302,1,320030003021,Block Group 1,G5030,S,652545,0,+36.1920945,-115.1653033
32,003,000527,2,320030005272,Block Group 2,G5030,S,332838,0,+36.1845522,-115.0959955
32,003,005903,1,320030059031,Block Group 1,G5030,S,10703636,0,+36.8288504,-114.0783547
32,003,005835,1,320030058351,Block Group 1,G5030,S,656766,0,+35.9931257,-115.2164669
32,003,005836,1,320030058361,Block Group 1,G5030,S,601467,0,+35.9887745,-115.2104844
32,003,005836,2,320030058362,Block Group 2,G5030,S,563952,0,+35.9880105,-115.2190084
32,003,002845,1,320030028451,Block Group 1,G5030,S,640946,0,+36.0026694,-115.1280550
32,003,005831,1,320030058311,Block Group 1,G5030,S,6394196,0,+36.0113981,-115.2471918
32,003,005830,1,320030058301,Block Group 1,G5030,S,1447041,0,+36.0162214,-115.2705603
32,003,003320,1,320030033201,Block Group 1,G5030,S,1652762,0,+36.2856622,-115.2674730
32,003,005849,2,320030058492,Block Group 2,G5030,S,564113,0,+36.1039827,-115.2914902
32,003,005844,1,320030058441,Block Group 1,G5030,S,643756,0,+36.1391323,-115.3229641
32,003,005822,3,320030058223,Block Group 3,G5030,S,636823,0,+36.1642815,-115.3402433
32,003,005822,2,320030058222,Block Group 2,G5030,S,787178,0,+36.1671558,-115.3464856
32,003,003311,1,320030033111,Block Group 1,G5030,S,616148,0,+36.3000553,-115.2155303
32,023,960405,2,320239604052,Block Group 2,G5030,S,5193975,0,+36.1463801,-115.9838965
32,023,960300,2,320239603002,Block Group 2,G5030,S,1881386972,5693185,+37.1468388,-117.0012457
32,023,960405,1,320239604051,Block Group 1,G5030,S,17827897,0,+36.1091588,-115.9662311
32,003,000516,2,320030005162,Block Group 2,G5030,S,331031,0,+36.1715970,-115.0848327
32,003,005905,1,320030059051,Block Group 1,G5030,S,3031873,0,+36.8266832,-114.0567845
32,003,003229,2,320030032292,Block Group 2,G5030,S,470708,0,+36.3087828,-115.3000219
32,003,002966,3,320030029663,Block Group 3,G5030,S,153500,0,+36.1098629,-115.2101463
32,003,005613,3,320030056133,Block Group 3,G5030,S,5121217,0,+36.5943169,-114.4786258
32,003,003418,3,320030034183,Block Group 3,G5030,S,169052,0,+36.2015903,-115.2491073
32,003,002958,2,320030029582,Block Group 2,G5030,S,164017,0,+36.0979740,-115.2362905
32,003,002404,5,320030024045,Block Group 5,G5030,S,111893,0,+36.1237748,-115.1446212
32,003,000528,1,320030005281,Block Group 1,G5030,S,132315,0,+36.1836542,-115.0834025
32,003,001502,4,320030015024,Block Group 4,G5030,S,158090,0,+36.1453792,-115.0963795
32,003,005006,5,320030050065,Block Group 5,G5030,S,175798,0,+36.1314901,-115.0630967
32,019,960103,1,320199601031,Block Group 1,G5030,S,107769526,17762483,+39.6088405,-119.1529825
32,019,960303,1,320199603031,Block Group 1,G5030,S,1734339,3839,+39.2467715,-119.5539185
32,003,002823,1,320030028231,Block Group 1,G5030,S,210088,0,+36.0946015,-115.1057240
32,003,005824,2,320030058242,Block Group 2,G5030,S,536138,0,+36.1748671,-115.3468781
32,003,002953,3,320030029533,Block Group 3,G5030,S,273729,0,+36.1118544,-115.2544350
32,003,004301,2,320030043012,Block Group 2,G5030,S,171116,0,+36.2045285,-115.1131715
32,003,006800,4,320030068004,Block Group 4,G5030,S,14442015,0,+36.0841573,-115.1546477
32,003,005902,1,320030059021,Block Group 1,G5030,S,5363374657,2569053,+36.6788752,-115.1765047
32,003,004712,6,320030047126,Block Group 6,G5030,S,1005137,0,+36.2219973,-115.0744597
32,003,001401,2,320030014012,Block Group 2,G5030,S,518535,0,+36.1548188,-115.1240528
32,003,003223,2,320030032232,Block Group 2,G5030,S,2973968,0,+36.1727624,-115.3072544
32,003,007600,3,320030076003,Block Group 3,G5030,S,1972657197,75083511,+36.3586305,-114.1893901
32,003,006104,1,320030061041,Block Group 1,G5030,S,107366796,0,+36.1467345,-114.9670095
32,003,005435,1,320030054351,Block Group 1,G5030,S,4758583,0,+36.0573133,-114.9488258
32,031,002207,2,320310022072,Block Group 2,G5030,S,3560039,0,+39.4142073,-119.7430009
32,003,005015,2,320030050152,Block Group 2,G5030,S,422303,0,+36.1183891,-115.0353704
32,003,005504,2,320030055042,Block Group 2,G5030,S,420354,0,+35.9665965,-114.8400938
32,003,004926,1,320030049261,Block Group 1,G5030,S,929357,0,+36.1407343,-115.0409749
32,003,004302,4,320030043024,Block Group 4,G5030,S,201074,0,+36.2009128,-115.1170884
32,003,003234,1,320030032341,Block Group 1,G5030,S,326615,0,+36.2863665,-115.2923533
32,003,003616,2,320030036162,Block Group 2,G5030,S,327020,0,+36.2047960,-115.1653272
32,003,005347,1,320030053471,Block Group 1,G5030,S,1931137,0,+35.9740557,-115.1104951
32,003,000403,2,320030004032,Block Group 2,G5030,S,117938,0,+36.1725269,-115.1270967
32,003,003422,3,320030034223,Block Group 3,G5030,S,196851,0,+36.1947287,-115.2285227
32,003,000528,3,320030005283,Block Group 3,G5030,S,258702,0,+36.1865497,-115.0834055
32,003,000700,1,320030007001,Block Group 1,G5030,S,232192,0,+36.1694045,-115.1475457
32,003,005006,4,320030050064,Block Group 4,G5030,S,160364,0,+36.1352198,-115.0585298
32,003,002406,2,320030024062,Block Group 2,G5030,S,446477,0,+36.1190499,-115.1409366
32,003,002982,2,320030029822,Block Group 2,G5030,S,644231,0,+36.0450917,-115.2388618
32,003,005703,2,320030057032,Block Group 2,G5030,S,2257763518,20578453,+35.6736300,-114.9660439
32,003,005016,1,320030050161,Block Group 1,G5030,S,7281748,0,+36.0923505,-115.0184107
32,003,006001,4,320030060014,Block Group 4,G5030,S,310170,0,+36.2434710,-115.0548824
32,003,002835,1,320030028351,Block Group 1,G5030,S,319728,0,+36.0114695,-115.1501944
32,510,000900,1,325100009001,Block Group 1,G5030,S,334540,0,+39.1883079,-119.7379598
32,510,000200,2,325100002002,Block Group 2,G5030,S,536075,0,+39.1772065,-119.7733948
32,510,000502,1,325100005021,Block Group 1,G5030,S,322610,0,+39.1751138,-119.7649317
32,510,000300,2,325100003002,Block Group 2,G5030,S,76219881,1608010,+39.1369395,-119.8699383
32,510,000400,1,325100004001,Block Group 1,G5030,S,36828305,46714,+39.2174905,-119.7225184
32,003,003003,2,320030030032,Block Group 2,G5030,S,431556,0,+36.1853017,-115.2476920
32,017,950200,2,320179502002,Block Group 2,G5030,S,6711238287,1417968,+37.2121438,-114.4968246
32,007,951202,2,320079512022,Block Group 2,G5030,S,153836133,14161,+40.7181432,-115.7130317
32,003,000514,1,320030005141,Block Group 1,G5030,S,121992,0,+36.1753349,-115.0965824
32,003,000516,4,320030005164,Block Group 4,G5030,S,905632,0,+36.1696616,-115.0993642
32,003,005839,1,320030058391,Block Group 1,G5030,S,22171365,0,+35.9353560,-115.2066980
32,007,951700,2,320079517002,Block Group 2,G5030,S,16541267276,34826270,+41.4824778,-116.0015722
32,007,950702,1,320079507021,Block Group 1,G5030,S,3189307348,394641,+41.1247655,-115.8019685
32,007,950800,2,320079508002,Block Group 2,G5030,S,451248,0,+40.8378312,-115.7608441
32,007,951202,1,320079512021,Block Group 1,G5030,S,2670412681,4291687,+40.4127651,-115.7515788
32,003,002981,2,320030029812,Block Group 2,G5030,S,464144,0,+36.0529548,-115.2218794
32,003,005818,1,320030058181,Block Group 1,G5030,S,522542425,0,+36.4684101,-115.7794036
32,003,003239,3,320030032393,Block Group 3,G5030,S,106102,0,+36.2271789,-115.3237982
32,003,003307,1,320030033071,Block Group 1,G5030,S,1366079,0,+36.2687571,-115.2115389
32,003,007200,2,320030072002,Block Group 2,G5030,S,7085136,0,+36.2084159,-114.9803525
32,007,950702,3,320079507023,Block Group 3,G5030,S,147857280,11818,+40.9042182,-115.7996581
32,001,950301,1,320019503011,Block Group 1,G5030,S,450663,0,+39.4716902,-118.7736973
32,510,000800,1,325100008001,Block Group 1,G5030,S,3032692,2621,+39.1274828,-119.7576948
32,510,000702,1,325100007021,Block Group 1,G5030,S,422692,0,+39.1377002,-119.7662746
32,510,000701,2,325100007012,Block Group 2,G5030,S,733638,0,+39.1458850,-119.7477610
32,510,000501,4,325100005014,Block Group 4,G5030,S,887073,0,+39.1800110,-119.7569824
32,510,000900,3,325100009003,Block Group 3,G5030,S,880251,0,+39.1814770,-119.7377438
32,510,001001,2,325100010012,Block Group 2,G5030,S,337650,0,+39.1729836,-119.7341984
32,013,010701,1,320130107011,Block Group 1,G5030,S,401276,0,+40.9634810,-117.7188464
32,013,010701,2,320130107012,Block Group 2,G5030,S,3965863,0,+40.9527407,-117.7293928
32,031,001013,4,320310010134,Block Group 4,G5030,S,10176630,0,+39.4101060,-119.8283047
32,007,950702,2,320079507022,Block Group 2,G5030,S,13521749,0,+40.8825334,-115.7301715
32,007,950701,1,320079507011,Block Group 1,G5030,S,1840492,0,+40.8336997,-115.8018960
32,007,950701,2,320079507012,Block Group 2,G5030,S,7533951,0,+40.8485112,-115.8111168
32,510,001002,3,325100010023,Block Group 3,G5030,S,1400963,0,+39.1816695,-119.7119182
32,510,001002,2,325100010022,Block Group 2,G5030,S,1306558,0,+39.1730236,-119.7161504
32,510,000702,3,325100007023,Block Group 3,G5030,S,471740,0,+39.1372240,-119.7501004
32,510,000501,1,325100005011,Block Group 1,G5030,S,388102,0,+39.1870761,-119.7684412
32,510,000702,2,325100007022,Block Group 2,G5030,S,667280,0,+39.1372834,-119.7588936
32,510,000502,3,325100005023,Block Group 3,G5030,S,743709,0,+39.1766954,-119.7469082
32,013,010701,4,320130107014,Block Group 4,G5030,S,940562,0,+40.9663968,-117.7265947
32,013,010702,3,320130107023,Block Group 3,G5030,S,3343831,0,+40.9763286,-117.7056523
32,003,005715,1,320030057151,Block Group 1,G5030,S,1528013,0,+35.9658385,-115.0847363
32,003,005715,3,320030057153,Block Group 3,G5030,S,1305998,0,+35.9710437,-115.0856545
32,003,002979,1,320030029791,Block Group 1,G5030,S,6565312,0,+36.0620606,-115.2129372
32,003,002980,1,320030029801,Block Group 1,G5030,S,322194,0,+36.0544608,-115.2295610
32,003,005711,1,320030057111,Block Group 1,G5030,S,568835277,0,+35.8654426,-115.0847740
32,003,000401,2,320030004012,Block Group 2,G5030,S,521704,0,+36.1847567,-115.1376254
32,003,005347,2,320030053472,Block Group 2,G5030,S,7053595,0,+35.9771028,-115.1326138
32,003,005348,2,320030053482,Block Group 2,G5030,S,2333021,0,+35.9857599,-115.1104149
32,003,000402,2,320030004022,Block Group 2,G5030,S,113776,0,+36.1755392,-115.1271759
32,003,003422,5,320030034225,Block Group 5,G5030,S,206262,0,+36.1924370,-115.2292517
32,003,000526,1,320030005261,Block Group 1,G5030,S,315461,0,+36.1864004,-115.1024336
32,003,004709,1,320030047091,Block Group 1,G5030,S,165431,0,+36.1903259,-115.0731027
32,003,002845,2,320030028452,Block Group 2,G5030,S,284495,0,+36.0023207,-115.1348328
32,003,002403,3,320030024033,Block Group 3,G5030,S,225344,0,+36.1281660,-115.1503900
32,003,005005,2,320030050052,Block Group 2,G5030,S,662929,0,+36.1259889,-115.0607483
32,003,005005,1,320030050051,Block Group 1,G5030,S,142854,0,+36.1168223,-115.0579843
32,003,005005,4,320030050054,Block Group 4,G5030,S,331940,0,+36.1204738,-115.0605281
32,003,005006,3,320030050063,Block Group 3,G5030,S,681100,0,+36.1334113,-115.0517687
32,003,002404,3,320030024043,Block Group 3,G5030,S,210981,0,+36.1245405,-115.1394457
32,003,002204,4,320030022044,Block Group 4,G5030,S,67490,0,+36.1381285,-115.1925103
32,003,002207,2,320030022072,Block Group 2,G5030,S,104061,0,+36.1364049,-115.2023213
32,003,002996,2,320030029962,Block Group 2,G5030,S,168321,0,+36.1172485,-115.1970330
32,003,002506,2,320030025062,Block Group 2,G5030,S,166064,0,+36.1128771,-115.1307711
32,003,002962,1,320030029621,Block Group 1,G5030,S,12303930,0,+36.0821955,-115.1994680
32,003,002706,1,320030027061,Block Group 1,G5030,S,164361,0,+36.0991218,-115.1346296
32,003,002848,4,320030028484,Block Group 4,G5030,S,200979,0,+36.0633790,-115.1346450
32,003,002814,2,320030028142,Block Group 2,G5030,S,320373,0,+36.0151253,-115.1232133
32,003,002837,3,320030028373,Block Group 3,G5030,S,327752,0,+36.0460889,-115.1475933
32,003,002835,2,320030028352,Block Group 2,G5030,S,290213,0,+36.0081017,-115.1502933
32,003,002976,1,320030029761,Block Group 1,G5030,S,5971517,0,+36.0583633,-115.2626558
32,003,002966,1,320030029661,Block Group 1,G5030,S,303369,0,+36.1133335,-115.2122631
32,003,005870,1,320030058701,Block Group 1,G5030,S,689588,0,+36.0738969,-115.3023037
32,003,005875,2,320030058752,Block Group 2,G5030,S,1148352,0,+36.1183988,-115.3065957
32,003,005115,2,320030051152,Block Group 2,G5030,S,1531416,0,+36.0404393,-115.0376493
32,003,005875,1,320030058751,Block Group 1,G5030,S,246219,0,+36.1222958,-115.3004591
32,003,005115,1,320030051151,Block Group 1,G5030,S,336743,0,+36.0473406,-115.0418219
32,003,005873,1,320030058731,Block Group 1,G5030,S,1596117,0,+36.1646953,-115.3599303
32,003,005715,2,320030057152,Block Group 2,G5030,S,1321441,0,+35.9584427,-115.0777961
32,003,003626,1,320030036261,Block Group 1,G5030,S,7528329,0,+36.2433902,-115.1131605
32,003,001005,1,320030010051,Block Group 1,G5030,S,1811377,0,+36.1708052,-115.1829849
32,003,003218,3,320030032183,Block Group 3,G5030,S,496894,0,+36.1844797,-115.3002464
32,003,003219,1,320030032191,Block Group 1,G5030,S,1025971,0,+36.1942560,-115.2801264
32,003,003219,2,320030032192,Block Group 2,G5030,S,454766,0,+36.1943133,-115.2646536
32,003,003219,3,320030032193,Block Group 3,G5030,S,413893,0,+36.1907390,-115.2765343
32,003,003219,4,320030032194,Block Group 4,G5030,S,404501,0,+36.1904796,-115.2669326
32,003,003220,2,320030032202,Block Group 2,G5030,S,274141,0,+36.1860288,-115.2697224
32,003,003220,3,320030032203,Block Group 3,G5030,S,794336,0,+36.1802600,-115.2680371
32,003,003250,1,320030032501,Block Group 1,G5030,S,515627,0,+36.1719506,-115.3274787
32,003,005715,4,320030057154,Block Group 4,G5030,S,853125,0,+35.9578720,-115.0902925
32,001,950302,1,320019503021,Block Group 1,G5030,S,2238555,0,+39.4664420,-118.7920363
32,005,001200,3,320050012003,Block Group 3,G5030,S,3068049,0,+38.8945971,-119.7487620
32,003,005351,1,320030053511,Block Group 1,G5030,S,1032277,0,+36.0021555,-115.0899129
32,003,005350,2,320030053502,Block Group 2,G5030,S,512108,0,+36.0082400,-115.0906091
32,003,005355,1,320030053551,Block Group 1,G5030,S,5587210,0,+35.9942376,-115.0672452
32,001,950600,1,320019506001,Block Group 1,G5030,S,1704646447,14162801,+39.7934997,-118.9516281
