VTD2016_x,ShapeSTLen,CountyFips,Jurisdicti,ElectionYe,Label,VTD,county_nam,county_fip,county_lat,county_lon,jurisdic_1,precinct,PRES16D,PRES16R,PRES16L,PRES16G,GOV18D,GOV18R,SOS18D,SOS18R,AG18D,AG18R,SEN18D,SEN18R,HDIST,SENDIST,CD,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,NH_2MORE,H_2MORE
1015072000001,20000.242548136874,101,50720,2016,City of Manistee,P1015072000001,Manistee County,26101,44.350384999999996,-86.602967,MANISTEE,MANISTEE CITY; 1,710,695,60,35,728,653,687,670,617,686,720,671,101,035,01,2761,2522,11,88,8,0,0,80,49,0,5,0,0,11,2248,41,2112,8,61,4,0,0,22,52,15
0655314000008,7365.447409264741,065,53140,2016,Meridian Township,P0655314000008,Ingham County,26065,42.603534,-84.373811,INGHAM,MERIDIAN TOWNSHIP; 8,994,396,57,20,1039,357,991,396,955,413,1005,407,069,023,08,2739,2059,163,13,312,0,7,106,73,1,3,1,0,16,2001,56,1580,103,12,214,0,4,32,79,12
0558034000008,13763.806514689744,055,80340,2016,City of Traverse City,P0558034000008,Grand Traverse County,26055,44.718688,-85.553848,GD. TRAVERSE,TRAVERSE CITY; 8,1047,523,74,34,1117,453,1069,467,1050,472,1091,476,104,037,01,2781,2612,15,50,14,1,1,47,26,0,1,0,0,17,2272,32,2151,8,38,13,1,0,29,41,3
1636506000001,12618.567983170704,163,65060,2016,City of Plymouth,P1636506000001,Wayne County,26163,42.284664,-83.261953,WAYNE,PLYMOUTH CITY; 1,863,647,81,15,918,618,909,607,849,626,911,650,020,007,11,2787,2566,72,8,44,2,4,48,34,0,1,0,0,8,2312,35,2139,70,8,37,2,1,20,43,5
1471618000005,39306.91108113023,147,16180,2016,Clay Township,P1471618000005,St. Clair County,26147,42.928803,-82.668913,ST. CLAIR,CLAY TOWNSHIP; 5,229,759,41,6,435,785,434,772,366,815,451,791,081,025,10,2558,2479,3,14,12,0,0,24,19,0,1,0,0,1,2044,15,1997,2,12,7,0,0,11,26,3
0997646000014,6689.811936002179,099,76460,2016,City of Sterling Heights,P0997646000014,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,STERLING HEIGHTS CITY; 14,457,446,18,4,449,274,438,275,416,290,446,279,030,010,09,2762,2111,228,4,299,0,13,29,16,0,0,1,0,9,2287,21,1782,182,4,235,0,5,58,78,3
0250592003001,16835.368548532482,025,05920,2016,City of Battle Creek,P0250592003001,Calhoun County,26025,42.24299,-85.012385,CALHOUN,BATTLE CREEK CITY; 1,352,285,26,13,319,179,315,174,296,175,292,199,062,019,03,2655,1459,632,10,11,0,5,379,139,19,14,0,0,196,1787,197,1097,417,9,7,0,3,57,159,11
0434330000002,30459.076229832983,043,43300,2016,City of Kingsford,P0434330000002,Dickinson County,26043,46.012823,-87.866119,DICKINSON,KINGSFORD CITY; 2,431,857,40,12,413,652,401,646,396,632,417,660,108,038,01,2806,2692,18,12,12,0,1,45,30,0,1,0,0,8,2195,23,2130,14,7,9,0,1,11,26,6
0450744000001,73268.44894256425,045,07440,2016,Benton Township,P0450744000001,Eaton County,26045,42.589614000000005,-84.846524,EATON,BENTON TOWNSHIP; 1,523,949,81,18,616,740,560,763,515,787,601,772,071,024,07,2796,2611,26,9,8,2,2,105,79,0,2,0,0,20,2174,71,2047,17,7,5,1,2,24,33,4
1215636000001,9110.98132087885,121,56360,2016,City of Muskegon Heights,P1215636000001,Muskegon County,26121,43.289258000000004,-86.751892,MUSKEGON,MUSKEGON HEIGHTS CITY; 1,941,25,9,7,689,39,696,33,674,36,682,48,092,034,02,2755,215,2364,6,0,0,7,101,37,11,1,0,0,39,1939,54,169,1676,5,0,0,3,32,62,13
1393866000005,18808.513024294047,139,38660,2016,Holland Township,P1393866000005,Ottawa County,26139,42.942461,-86.654946,OTTAWA,HOLLAND TOWNSHIP; 5,343,1224,60,14,354,1095,341,1081,287,1117,329,1127,090,030,02,2772,2494,23,3,115,0,2,97,47,0,3,0,0,30,2002,58,1841,12,0,73,0,0,18,38,17
0991432000003,6335.452233512962,099,14320,2016,City of Center Line,P0991432000003,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,CENTER LINE CITY; 3,645,392,36,13,578,275,588,263,547,283,562,294,028,009,09,2736,1989,531,8,68,2,2,52,36,4,0,2,0,3,2020,28,1599,309,7,42,2,1,32,84,7
0997282000015,14011.058771560554,099,72820,2016,Shelby Township,P0997282000015,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,SHELBY TOWNSHIP; 15,491,1042,55,6,560,778,567,741,499,778,564,792,036,008,10,2797,2639,16,9,55,0,2,35,23,0,0,0,0,11,2176,27,2074,9,5,39,0,0,22,41,1
0777930000004,11799.333050343725,077,79300,2016,Texas Township,P0777930000004,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,TEXAS TOWNSHIP; 4,839,848,73,5,850,772,837,767,761,810,831,810,061,020,06,2778,2345,69,6,246,2,2,58,41,1,2,0,0,8,1900,35,1616,53,4,169,0,0,23,50,6
1250864000007,6217.361788116909,125,08640,2016,City of Birmingham,P1250864000007,Oakland County,26125,42.660452,-83.38421,OAKLAND,BIRMINGHAM CITY; 7,908,634,51,14,949,539,943,528,898,542,915,575,040,013,11,2761,2442,101,4,87,0,5,70,51,2,0,1,0,5,2057,45,1839,74,4,70,0,0,25,52,11
0490342000001,36853.5976404686,049,03420,2016,Argentine Township,P0490342000001,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,ARGENTINE TOWNSHIP; 1,523,1007,54,15,586,831,566,818,490,866,543,891,051,032,05,2809,2712,8,9,3,1,0,47,40,0,1,0,0,3,2130,32,2062,7,7,2,1,0,19,29,3
1633142000009,6505.520359218964,163,31420,2016,City of Garden City,P1633142000009,Wayne County,26163,42.284664,-83.261953,WAYNE,GARDEN CITY; 9,530,535,54,18,552,383,546,376,504,399,541,401,011,005,13,2787,2454,116,22,22,0,2,131,93,0,0,0,0,29,2203,72,1997,83,16,15,0,0,20,40,9
1610300003002,4385.60740616031,161,03000,2016,City of Ann Arbor,P1610300003002,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,ANN ARBOR CITY; Ward 3; Precinct 2,1104,104,34,8,674,49,667,54,647,59,660,67,053,018,12,2768,2242,48,6,320,1,3,93,64,0,2,2,0,15,2718,93,2199,48,6,318,1,1,52,55,10
0997282000014,13357.775187666199,099,72820,2016,Shelby Township,P0997282000014,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,SHELBY TOWNSHIP; 14,479,1058,37,13,511,843,521,806,465,830,495,857,036,008,10,2780,2513,86,7,48,0,4,66,44,1,1,0,0,14,2023,39,1854,63,3,43,0,1,20,56,6
1574044000001,64021.839985414066,157,40440,2016,Indianfields Township,P1574044000001,Tuscola County,26157,43.487902000000005,-83.43661800000001,TUSCOLA,INDIANFIELDS TOWNSHIP; 1,338,781,41,6,365,607,361,584,292,627,368,607,084,031,10,2805,2475,128,30,8,7,1,125,102,0,3,0,1,11,2260,80,2007,127,20,8,4,1,13,31,8
1256544006018,9774.039778212089,125,65440,2016,City of Pontiac,P1256544006018,Oakland County,26125,42.660452,-83.38421,OAKLAND,PONTIAC CITY; Ward 6; Precinct 18,369,77,14,4,312,58,314,55,297,60,294,67,029,012,14,2696,743,965,19,274,1,9,603,283,43,6,0,0,218,1933,379,652,682,14,166,1,8,31,82,53
0498238000001,22393.26673813901,049,82380,2016,Vienna Township,P0498238000001,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,VIENNA TOWNSHIP; 1,651,831,54,15,698,611,672,607,567,688,692,634,048,027,05,2792,2602,39,9,12,0,0,82,59,0,9,0,0,10,2215,44,2104,29,7,8,0,0,23,48,4
0997646000044,8676.712774800171,099,76460,2016,City of Sterling Heights,P0997646000044,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,STERLING HEIGHTS CITY; 44,492,753,18,5,481,550,486,539,423,578,497,556,030,010,10,2758,2308,27,5,304,0,2,35,22,0,0,6,0,1,2203,30,1866,18,4,228,0,2,55,77,6
1393188000006,12332.186880328467,139,31880,2016,Georgetown Township,P1393188000006,Ottawa County,26139,42.942461,-86.654946,OTTAWA,GEORGETOWN TOWNSHIP; 6,368,1273,81,22,376,1095,372,1064,297,1107,377,1102,088,030,02,2820,2700,13,2,28,0,1,50,34,0,4,0,0,8,2276,36,2199,6,2,18,0,1,14,26,4
0493330000001,10546.380486219465,049,33300,2016,Grand Blanc Township,P0493330000001,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,GRAND BLANC TOWNSHIP; 1,862,659,50,18,869,506,865,480,772,556,851,525,050,014,05,2766,2283,285,4,50,1,2,84,51,0,0,5,0,13,2021,52,1690,208,4,37,1,1,28,57,15
0991652000031,8954.393366323442,099,16520,2016,Clinton Township,P0991652000031,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,CLINTON TOWNSHIP; 31,605,648,57,13,635,449,627,449,558,477,608,499,031,009,09,2797,2381,274,8,28,0,0,62,37,2,7,0,0,13,2059,34,1784,185,6,25,0,0,25,44,3
1451046000002,32060.63574971318,145,10460,2016,Bridgeport Township,P1451046000002,Saginaw County,26145,43.328267,-84.05541,SAGINAW,BRIDGEPORT TOWNSHIP; 2,552,335,30,7,504,252,502,226,459,238,491,254,095,032,05,2720,1571,650,9,0,0,6,423,193,35,5,0,0,129,1998,242,1290,436,5,0,0,4,21,61,61
1215634000001,12078.763443144355,121,56340,2016,Muskegon Township,P1215634000001,Muskegon County,26121,43.289258000000004,-86.751892,MUSKEGON,MUSKEGON TOWNSHIP; 1,500,379,43,20,460,279,443,274,397,305,443,300,092,034,02,2700,2041,404,17,8,0,0,132,58,2,1,1,0,32,1933,63,1618,209,14,7,0,0,22,98,38
1152340000002,41577.85317749486,115,23400,2016,Dundee Township,P1152340000002,Monroe County,26115,41.916097,-83.48710600000001,MONROE,DUNDEE TOWNSHIP; 2,462,755,75,17,632,684,613,671,558,698,604,718,056,017,07,2817,2698,11,7,9,0,0,60,43,0,3,0,0,14,2085,39,2005,8,7,8,0,0,18,32,0
1257004000008,7584.186982230418,125,70040,2016,City of Royal Oak,P1257004000008,Oakland County,26125,42.660452,-83.38421,OAKLAND,ROYAL OAK CITY; 8,1078,672,93,25,1099,618,1062,613,953,581,1063,658,026,013,09,2796,2593,33,11,42,4,5,66,50,1,0,0,0,9,2252,43,2112,26,9,36,4,2,20,42,6
0210552000001,38753.48124781214,021,05520,2016,Baroda Township,P0210552000001,Berrien County,26021,41.791382,-86.74254300000001,BERRIEN,BARODA TOWNSHIP; 1,339,978,57,8,384,854,360,851,337,859,389,870,078,021,06,2801,2588,21,7,10,1,1,125,72,4,5,0,0,43,2143,84,2018,13,4,6,1,1,16,48,1
1213098000001,50422.73173268823,121,30980,2016,Fruitland Township,P1213098000001,Muskegon County,26121,43.289258000000004,-86.751892,MUSKEGON,FRUITLAND TOWNSHIP; 1,653,818,70,22,733,722,723,694,626,736,714,748,092,034,02,2807,2666,9,24,12,0,2,63,43,1,4,0,0,10,2133,41,2046,7,14,9,0,1,15,31,5
0174236000001,50577.081470299585,017,42360,2016,Kawkawlin Township,P0174236000001,Bay County,26017,43.699711,-83.978701,BAY,KAWKAWLIN TOWNSHIP; 1,470,832,51,18,489,645,494,604,413,643,502,644,096,031,05,2790,2671,2,18,1,1,0,51,31,0,3,0,0,4,2197,36,2114,1,16,1,1,0,28,46,13
1251764000013,13242.949734003067,125,17640,2016,Charter Township of Commerce,P1251764000013,Oakland County,26125,42.660452,-83.38421,OAKLAND,COMMERCE TOWNSHIP; 13,668,884,58,19,758,723,719,728,668,741,711,780,039,015,11,2800,2578,24,3,77,1,5,67,49,3,0,0,0,11,2029,39,1897,15,2,54,1,3,18,45,4
0774218000005,8242.220160387207,077,42180,2016,Kalamazoo Township,P0774218000005,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,KALAMAZOO TOWNSHIP; 5,954,365,69,19,927,279,908,273,865,295,899,305,060,020,06,2771,2288,266,7,64,1,16,68,33,1,2,0,0,22,2454,56,2073,221,7,58,1,7,31,61,10
0493330000014,12422.229926905746,049,33300,2016,Grand Blanc Township,P0493330000014,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,GRAND BLANC TOWNSHIP; 14,697,769,57,14,764,581,748,575,665,616,733,614,050,014,05,2801,2432,160,14,30,1,3,117,86,0,0,0,0,24,2020,65,1794,105,9,25,1,2,19,44,7
0777930000005,40048.414196348975,077,79300,2016,Texas Township,P0777930000005,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,TEXAS TOWNSHIP; 5,855,857,76,16,886,788,853,806,781,838,853,836,061,020,06,2792,2439,43,4,190,0,1,62,45,0,0,0,0,12,1960,38,1749,31,3,126,0,0,13,53,5
0991652000035,9878.359957369616,099,16520,2016,Clinton Township,P0991652000035,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,CLINTON TOWNSHIP; 35,690,929,59,12,719,758,730,726,624,781,734,755,031,010,09,2832,2578,123,5,46,0,0,56,47,0,0,1,0,4,2407,38,2229,88,5,34,0,0,13,24,4
0492900009057,7097.871082465944,049,29000,2016,City of Flint,P0492900009057,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 9; Precinct 57,560,345,29,16,544,203,556,186,501,216,543,210,034,027,05,2724,2007,452,21,18,1,1,129,69,8,3,0,0,30,2034,86,1578,303,17,15,1,1,33,95,19
1632200006475,5543.553094136055,163,22000,2016,City of Detroit,P1632200006475,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 475,326,28,6,5,251,28,246,27,239,29,246,34,006,002,14,2719,337,267,8,4,0,4,2064,942,41,21,5,0,960,1757,1275,270,179,7,4,0,3,19,35,95
0774216000007,9708.817469608482,077,42160,2016,City of Kalamazoo,P0774216000007,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,KALAMAZOO CITY; 7,1008,106,40,40,921,98,917,101,880,113,901,126,060,020,06,2668,1500,828,12,25,1,4,151,37,17,2,0,0,75,1977,90,1286,498,8,23,1,3,68,147,20
1134438000001,53666.16600090941,113,44380,2016,Lake Township,P1134438000001,Missaukee County,26113,44.325424,-85.085471,MISSAUKEE,LAKE TOWNSHIP; 1,428,1007,48,14,477,866,438,873,394,902,479,876,103,035,04,2800,2666,7,10,5,0,0,69,52,0,0,0,0,10,2153,33,2086,5,6,5,0,0,18,43,7
1031566000002,79700.93647652307,103,15660,2016,Chocolay Township,P1031566000002,Marquette County,26103,46.656596,-87.584028,MARQUETTE,CHOCOLAY TOWNSHIP; 2,767,817,66,34,851,694,814,707,775,702,849,717,109,038,01,2820,2623,4,126,7,0,0,22,17,0,3,0,0,0,2216,13,2083,4,85,7,0,0,24,38,2
1150674000006,12867.978846726099,115,06740,2016,Bedford Township,P1150674000006,Monroe County,26115,41.916097,-83.48710600000001,MONROE,BEDFORD TOWNSHIP; 6,574,880,57,19,560,767,525,752,490,748,548,771,056,017,07,2824,2684,2,8,23,0,2,75,61,1,0,0,0,8,2097,45,2015,2,4,17,0,0,14,30,5
0936012000001,28101.26750890999,093,60120,2016,Oceola Township,P0936012000001,Livingston County,26093,42.602532000000004,-83.91171800000001,LIVINGSTON,OCEOLA TOWNSHIP; 1,503,1073,67,10,555,893,537,887,486,905,532,924,047,022,08,2829,2708,4,7,33,1,6,42,36,0,0,0,0,2,2012,23,1941,2,3,25,1,2,15,28,4
0553158000006,35445.1198466064,055,31580,2016,Garfield Township,P0553158000006,Grand Traverse County,26055,44.718688,-85.553848,GD. TRAVERSE,GARFIELD TOWNSHIP; 6,562,781,68,22,609,621,574,642,523,654,597,649,104,037,01,2755,2477,26,40,34,0,0,85,55,0,1,2,0,23,2127,49,1961,19,31,29,0,0,38,93,4
1258070000009,13380.501491282062,125,80700,2016,City of Troy,P1258070000009,Oakland County,26125,42.660452,-83.38421,OAKLAND,TROY CITY; 9,746,843,53,15,756,745,741,716,661,773,748,758,041,013,11,2817,2259,62,10,389,0,1,61,46,0,5,0,0,4,2191,31,1819,45,4,279,0,0,13,35,6
0692442000001,19066.652959531548,069,24420,2016,City of East Tawas,P0692442000001,Iosco County,26069,44.329482,-82.84944399999999,IOSCO,EAST TAWAS CITY; 1,496,920,39,28,551,728,536,749,463,768,564,750,106,036,05,2808,2664,5,7,30,1,1,57,23,0,1,0,3,20,2286,32,2197,3,6,20,1,1,26,43,10
1376168000001,54142.16933026972,137,61680,2016,Otsego Lake Township,P1376168000001,Otsego County,26137,45.021786999999996,-84.576603,OTSEGO,OTSEGO LAKE TOWNSHIP; 1,508,1085,64,14,584,963,551,978,507,991,594,971,105,036,01,2847,2744,11,19,8,0,1,50,38,0,4,0,0,8,2303,27,2244,6,16,4,0,0,6,14,0
1631312000013,6548.573175343416,163,13120,2016,Canton Township,P1631312000013,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 13,750,591,38,15,700,475,711,449,656,490,701,493,021,007,11,2762,2048,343,2,205,3,4,79,64,2,1,0,0,8,2073,48,1610,221,2,154,1,1,36,78,4
0554924000001,27388.48781451095,055,49240,2016,Long Lake Township,P0554924000001,Grand Traverse County,26055,44.718688,-85.553848,GD. TRAVERSE,LONG LAKE TOWNSHIP; 1,727,928,61,45,829,783,783,790,735,817,799,832,104,037,01,2814,2674,6,22,12,2,0,59,39,0,0,0,0,13,2122,33,2049,3,12,8,2,0,15,39,7
1211384000001,52959.88506749386,121,13840,2016,Casnovia Township,P1211384000001,Muskegon County,26121,43.289258000000004,-86.751892,MUSKEGON,CASNOVIA TOWNSHIP; 1,304,886,45,8,365,709,334,712,285,742,367,721,091,034,02,2805,2509,17,6,5,0,1,230,85,0,0,2,0,123,1986,120,1831,9,6,3,0,0,17,37,20
1258548000012,9282.585396084984,125,85480,2016,Charter Township of West Bloomfield,P1258548000012,Oakland County,26125,42.660452,-83.38421,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 12,1228,468,24,9,1119,362,1118,342,1078,356,1126,364,039,015,14,2811,1905,454,6,368,1,6,37,21,3,2,0,0,2,2326,27,1670,357,5,242,1,3,21,34,9
0231702003001,15797.106228720233,023,17020,2016,City of Coldwater,P0231702003001,Branch County,26023,41.918455,-85.066885,BRANCH,COLDWATER CITY; Ward 3; Precinct 1,457,837,59,17,503,645,466,675,427,691,486,674,058,016,07,2816,2632,12,2,38,0,0,83,55,0,0,0,0,27,2117,45,2010,9,2,29,0,0,22,49,1
1257510000003,11728.82514923241,125,75100,2016,City of South Lyon,P1257510000003,Oakland County,26125,42.660452,-83.38421,OAKLAND,SOUTH LYON CITY; 3,585,928,65,21,654,739,643,722,569,764,638,765,038,015,11,2812,2601,32,1,66,0,5,59,51,0,5,0,0,2,1927,32,1811,21,1,44,0,2,16,48,1
0654600002021,21799.91932186557,065,46000,2016,City of Lansing,P0654600002021,Ingham County,26065,42.603534,-84.373811,INGHAM,LANSING CITY; Ward 2; Precinct 21,886,305,54,23,869,250,823,274,803,280,859,271,068,023,08,2685,1584,633,3,105,1,7,220,117,22,4,0,0,42,2034,126,1354,406,3,91,1,3,50,132,35
0811224000005,31034.757529986924,081,12240,2016,Byron Township,P0811224000005,Kent County,26081,43.032497,-85.547446,KENT,BYRON TOWNSHIP; 5,344,1428,83,10,391,1299,365,1295,303,1326,374,1324,077,028,03,2824,2702,13,7,32,0,0,41,25,0,0,0,0,12,1947,25,1876,8,4,21,0,0,13,29,4
0995048000009,25603.24262385175,099,50480,2016,Macomb Township,P0995048000009,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,MACOMB TOWNSHIP; 9,594,1196,48,8,718,941,696,920,607,970,676,999,033,010,10,2797,2415,100,3,137,1,4,72,39,0,0,0,1,25,1883,41,1659,65,3,88,0,1,26,65,7
1390136000001,24491.444424565034,139,01360,2016,Allendale Township,P1390136000001,Ottawa County,26139,42.942461,-86.654946,OTTAWA,ALLENDALE TOWNSHIP; 1,412,1278,71,9,480,1159,460,1128,411,1137,462,1193,088,030,02,2834,2665,25,8,13,1,1,91,42,0,6,0,0,38,1847,45,1767,14,3,9,0,0,9,30,5
0377094000002,16808.784838599782,037,70940,2016,City of St Johns,P0377094000002,Clinton County,26037,42.950455,-84.591695,CLINTON,ST. JOHNS CITY; 2,470,722,85,11,557,552,522,552,446,619,505,620,093,024,04,2775,2531,4,18,13,3,1,141,86,3,2,0,0,25,2024,82,1894,3,12,9,3,1,20,64,25
0811366000002,36724.805860279404,081,13660,2016,Cascade Township,P0811366000002,Kent County,26081,43.032497,-85.547446,KENT,CASCADE TOWNSHIP; 2,633,1032,89,15,664,1012,624,1023,569,1039,636,1053,086,029,03,2832,2633,43,6,74,0,0,39,31,1,0,0,0,4,2006,17,1888,26,6,50,0,0,19,37,3
1150674000004,10725.460877752188,115,06740,2016,Bedford Township,P1150674000004,Monroe County,26115,41.916097,-83.48710600000001,MONROE,BEDFORD TOWNSHIP; 4,550,853,53,11,547,626,505,642,482,641,519,668,056,017,07,2838,2693,11,0,18,0,0,90,52,0,0,0,0,31,2180,50,2097,9,0,10,0,0,14,26,7
1611502000001,21060.88332880825,161,15020,2016,City of Chelsea,P1611502000001,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,CHELSEA CITY; 1,1141,641,68,12,1200,601,1164,611,1089,626,1159,647,052,022,07,2833,2669,9,4,44,0,4,68,52,0,0,0,0,14,2079,34,1990,5,4,30,0,1,15,35,2
0813400003060,5474.444929552619,081,34000,2016,City of Grand Rapids,P0813400003060,Kent County,26081,43.032497,-85.547446,KENT,GRAND RAPIDS CITY; Ward 3; Precinct 60,1205,167,59,41,1150,135,1124,154,1074,155,1102,171,075,029,03,2760,1337,992,13,19,0,11,309,76,35,6,0,3,161,2135,172,1179,700,12,17,0,7,48,79,28
0997646000024,11066.102982475128,099,76460,2016,City of Sterling Heights,P0997646000024,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,STERLING HEIGHTS CITY; 24,487,630,34,10,449,464,455,437,402,460,436,476,030,010,09,2793,2307,86,7,280,0,8,36,32,0,0,0,0,2,2157,25,1811,55,5,214,0,8,39,69,2
1251764000004,13415.434276152404,125,17640,2016,Charter Township of Commerce,P1251764000004,Oakland County,26125,42.660452,-83.38421,OAKLAND,COMMERCE TOWNSHIP; 4,608,954,72,17,682,778,683,761,611,781,654,810,039,015,11,2849,2723,20,4,37,0,1,39,31,0,0,0,0,5,2145,30,2060,13,4,28,0,1,9,25,3
0933704000001,25498.50048841531,093,37040,2016,Hartland Township,P0933704000001,Livingston County,26093,42.602532000000004,-83.91171800000001,LIVINGSTON,HARTLAND TOWNSHIP; 1,493,1133,65,16,568,987,578,965,497,999,553,1023,047,022,08,2828,2712,6,6,17,0,0,46,38,0,1,0,0,2,2110,24,2043,4,5,15,0,0,19,41,5
0370590000004,33493.191093336274,037,05900,2016,Bath Township,P0370590000004,Clinton County,26037,42.950455,-84.591695,CLINTON,BATH TOWNSHIP; 4,952,664,71,18,1062,597,984,635,920,644,1007,655,093,024,04,2805,2449,86,5,97,0,3,101,63,0,1,0,0,29,2031,69,1805,52,4,69,0,3,29,64,8
1150674000011,17703.643450331278,115,06740,2016,Bedford Township,P1150674000011,Monroe County,26115,41.916097,-83.48710600000001,MONROE,BEDFORD TOWNSHIP; 11,524,959,64,11,515,756,500,747,459,745,491,780,056,017,07,2853,2740,13,5,20,2,0,54,40,0,1,0,0,7,2132,29,2065,9,5,8,2,0,14,19,6
0051370000001,57308.57065380143,005,13700,2016,Casco Township,P0051370000001,Allegan County,26005,42.595787,-86.634745,ALLEGAN,CASCO TOWNSHIP; 1,605,730,69,8,635,623,637,621,573,642,641,626,080,026,06,2823,2411,80,29,7,1,1,257,129,7,1,0,0,107,2174,128,1939,57,23,5,1,1,20,37,13
1295434000002,43635.07540644255,129,54340,2016,Mills Township,P1295434000002,Ogemaw County,26129,44.33328,-84.128073,OGEMAW,MILLS TOWNSHIP; 2,289,539,32,10,297,415,284,407,234,406,288,424,103,035,04,2789,2598,12,38,4,0,2,68,42,2,1,0,0,3,2168,33,2052,4,32,2,0,0,45,67,20
0997076000018,6356.88377207795,099,70760,2016,City of St Clair Shores,P0997076000018,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,ST. CLAIR SHORES CITY; 18,594,808,42,18,629,603,615,587,534,616,618,621,018,008,09,2826,2662,30,10,20,1,2,56,41,1,6,0,0,3,2286,37,2172,20,10,16,0,2,29,45,5
1254040000006,16495.249577816336,125,40400,2016,Charter Township of Independence,P1254040000006,Oakland County,26125,42.660452,-83.38421,OAKLAND,INDEPENDENCE TOWNSHIP; 6,677,934,66,14,777,770,752,768,675,802,748,809,043,012,08,2832,2634,21,4,26,1,0,103,74,0,8,0,0,16,2103,55,1989,16,4,18,1,0,20,43,5
1557352000001,53440.07240748382,155,73520,2016,Shiawassee Township,P1557352000001,Shiawassee County,26155,42.951545,-84.14635200000001,SHIAWASSEE,SHIAWASSEE TOWNSHIP; 1,524,893,82,20,570,765,573,732,476,801,562,784,085,024,04,2840,2741,7,16,5,0,1,36,22,0,1,0,0,7,2155,20,2098,3,11,1,0,1,21,34,6
1638600000005,9471.425564590252,163,86000,2016,City of Westland,P1638600000005,Wayne County,26163,42.284664,-83.261953,WAYNE,WESTLAND CITY; 5,850,356,44,19,676,368,666,365,616,389,661,380,016,006,13,2803,1896,621,13,70,0,15,142,81,3,1,0,0,37,2311,92,1644,463,11,62,0,7,32,46,20
0997282000021,7072.984885871183,099,72820,2016,Shelby Township,P0997282000021,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,SHELBY TOWNSHIP; 21,515,350,35,11,465,237,459,221,411,236,443,258,036,008,10,2797,1614,594,3,191,0,8,312,127,4,3,0,0,167,2101,207,1355,356,3,143,0,4,33,75,11
0774216000011,16356.428760203671,077,42160,2016,City of Kalamazoo,P0774216000011,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,KALAMAZOO CITY; 11,720,73,16,14,618,59,617,66,617,58,602,71,060,020,06,2626,708,1540,16,3,3,9,159,26,25,9,0,0,78,1596,76,540,904,6,2,3,4,61,188,21
0492900007045,13268.873107609654,049,29000,2016,City of Flint,P0492900007045,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 7; Precinct 45,899,103,15,19,780,82,765,77,725,103,766,95,049,027,05,2773,987,1507,20,69,5,25,71,35,12,5,0,0,8,2408,49,919,1270,17,69,5,23,56,89,11
0553158000003,20377.895221693485,055,31580,2016,Garfield Township,P0553158000003,Grand Traverse County,26055,44.718688,-85.553848,GD. TRAVERSE,GARFIELD TOWNSHIP; 3,788,791,76,36,803,665,764,656,720,691,791,688,104,037,01,2789,2535,30,33,43,0,0,63,39,0,2,1,0,14,2427,49,2253,22,27,31,0,0,45,85,7
1618916000009,8009.898409709634,161,89160,2016,Ypsilanti Township,P1618916000009,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,YPSILANTI TOWNSHIP; 9,1037,498,55,21,1079,392,1073,379,1009,408,1063,421,054,018,12,2777,2005,532,5,26,0,12,100,74,4,2,0,0,14,2199,59,1703,364,5,21,0,7,40,97,6
0997646000023,5777.624864641493,099,76460,2016,City of Sterling Heights,P0997646000023,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,STERLING HEIGHTS CITY; 23,458,640,20,10,420,479,429,453,380,473,430,473,030,010,09,2754,2265,17,1,319,0,0,31,15,0,0,2,0,6,2054,17,1706,10,1,232,0,0,88,121,8
